ClassLoader.loadClass;Harness;java.lang.Class.forName0;;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.jsontype.impl.TypeNameIdResolver;com.fasterxml.jackson.databind.jsontype.impl.StdTypeResolverBuilder.idResolver;311;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.jsontype.impl.TypeSerializerBase;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.ArrayNode;com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.createTreeDeserializer;1721;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.BaseJsonNode;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.BigIntegerNode;com.fasterxml.jackson.databind.DeserializationConfig.<init>;122;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.BinaryNode;com.fasterxml.jackson.databind.DeserializationConfig.<init>;122;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.BooleanNode;com.fasterxml.jackson.databind.DeserializationConfig.<init>;122;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.ContainerNode;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.DecimalNode;com.fasterxml.jackson.databind.DeserializationConfig.<init>;122;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.DoubleNode;com.fasterxml.jackson.databind.DeserializationConfig.<init>;122;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.FloatNode;com.fasterxml.jackson.databind.DeserializationConfig.<init>;122;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.IntNode;com.fasterxml.jackson.databind.DeserializationConfig.<init>;122;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.JsonNodeCreator;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.JsonNodeFactory;com.fasterxml.jackson.databind.DeserializationConfig.<init>;122;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.JsonNodeType;com.fasterxml.jackson.databind.node.NumericNode.getNodeType;21;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.LongNode;com.fasterxml.jackson.databind.DeserializationConfig.<init>;122;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.MissingNode;com.fasterxml.jackson.databind.DeserializationConfig.<init>;122;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.NodeCursor$ArrayCursor;com.fasterxml.jackson.databind.node.TreeTraversingParser.<init>;59;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.NodeCursor$ObjectCursor;com.fasterxml.jackson.databind.node.TreeTraversingParser.<init>;59;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.NodeCursor$RootCursor;com.fasterxml.jackson.databind.ObjectMapper.treeAsTokens;3243;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.NodeCursor;com.fasterxml.jackson.databind.ObjectMapper.treeAsTokens;3243;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.NullNode;kafka.utils.Json$.<clinit>;31;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.NumericNode;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.ObjectNode;com.fasterxml.jackson.databind.SerializerProvider.<clinit>;59;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.POJONode;com.fasterxml.jackson.databind.DeserializationConfig.<init>;122;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.ShortNode;com.fasterxml.jackson.databind.DeserializationConfig.<init>;122;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.TextNode;com.fasterxml.jackson.databind.DeserializationConfig.<init>;122;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.TreeTraversingParser$1;com.fasterxml.jackson.databind.node.TreeTraversingParser.nextToken;113;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.TreeTraversingParser;kafka.utils.Json$.<clinit>;31;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.node.ValueNode;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.AnyGetterWriter;com.fasterxml.jackson.databind.ser.BeanSerializerFactory.constructBeanOrAddOnSerializer;459;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.BasicSerializerFactory$1;com.fasterxml.jackson.databind.ser.BasicSerializerFactory._checkMapContentInclusion;882;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.BasicSerializerFactory;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.BeanPropertyWriter;com.fasterxml.jackson.databind.ObjectMapper.<clinit>;375;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.BeanSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.BeanSerializerBuilder;com.fasterxml.jackson.databind.ser.BeanSerializerFactory.constructBeanSerializerBuilder;565;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.BeanSerializerFactory;kafka.utils.Json$.<clinit>;31;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.BeanSerializerModifier;com.fasterxml.jackson.databind.cfg.SerializerFactoryConfig.<clinit>;21;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.ContainerSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.ContextualSerializer;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.DefaultSerializerProvider$Impl;kafka.utils.Json$.<clinit>;31;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.DefaultSerializerProvider;kafka.utils.Json$.<clinit>;31;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.PropertyBuilder$1;com.fasterxml.jackson.databind.ser.PropertyBuilder.buildWriter;156;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.PropertyBuilder;com.fasterxml.jackson.databind.ser.BeanSerializerFactory.constructPropertyBuilder;561;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.PropertyWriter;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.ResolvableSerializer;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.SerializerCache;com.fasterxml.jackson.databind.SerializerProvider.<init>;198;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.SerializerFactory;kafka.utils.Json$.<clinit>;31;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.Serializers$Base;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.Serializers;com.fasterxml.jackson.databind.cfg.SerializerFactoryConfig.<clinit>;19;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.VirtualBeanPropertyWriter;com.fasterxml.jackson.databind.ObjectMapper.<clinit>;375;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.AttributePropertyWriter;com.fasterxml.jackson.databind.ObjectMapper.<clinit>;375;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.BeanAsArraySerializer;com.fasterxml.jackson.databind.ser.BeanSerializerBuilder.build;220;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.FailingSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;672;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.IndexedListSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.IndexedStringListSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.IteratorSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.MapEntrySerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.PropertyBasedObjectIdGenerator;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Double;com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Empty.newWith;247;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Empty;com.fasterxml.jackson.databind.ser.std.MapSerializer.<init>;194;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Multi;com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Single.newWith;279;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$SerializerAndMapResult;com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap.findAndAddKeySerializer;145;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Single;com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap.emptyForProperties;171;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$TypeAndSerializer;com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Double.newWith;314;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap;com.fasterxml.jackson.databind.ser.std.MapSerializer.<init>;194;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket;com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap.<init>;31;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap;com.fasterxml.jackson.databind.ser.SerializerCache._makeReadOnlyLookupMap;62;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.StringArraySerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.StringCollectionSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.TypeWrappedSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;672;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.UnknownSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;672;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.UnsupportedTypeSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.UnwrappingBeanPropertyWriter;com.fasterxml.jackson.databind.ser.PropertyBuilder.buildWriter;203;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.impl.UnwrappingBeanSerializer;com.fasterxml.jackson.databind.ser.BeanSerializerBuilder.build;220;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.ArraySerializerBase;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.AsArraySerializerBase;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.BeanSerializerBase;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.BooleanSerializer$AsNumber;com.fasterxml.jackson.databind.ser.BasicSerializerFactory.<clinit>;81;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.BooleanSerializer;com.fasterxml.jackson.databind.ser.BasicSerializerFactory.<clinit>;81;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.ByteArraySerializer;com.fasterxml.jackson.databind.ser.std.StdArraySerializers.<clinit>;30;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.ByteBufferSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.CalendarSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.ClassSerializer;com.fasterxml.jackson.databind.ser.std.StdJdkSerializers.all;45;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.CollectionSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.DateSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.DateTimeSerializerBase;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.EnumSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.EnumSetSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.FileSerializer;com.fasterxml.jackson.databind.ser.std.StdJdkSerializers.all;44;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.InetAddressSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.InetSocketAddressSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.IterableSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.JsonValueSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.MapProperty;com.fasterxml.jackson.databind.ser.BasicSerializerFactory.buildMapSerializer;837;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.MapSerializer$1;com.fasterxml.jackson.databind.ser.std.MapSerializer.createContextual;568;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.MapSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.NullSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;672;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.NumberSerializer$BigDecimalAsStringSerializer;com.fasterxml.jackson.databind.ser.BasicSerializerFactory.<clinit>;85;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.NumberSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.NumberSerializers$1;com.fasterxml.jackson.databind.ser.std.NumberSerializers$Base.createContextual;100;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.NumberSerializers$Base;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.NumberSerializers$DoubleSerializer;com.fasterxml.jackson.databind.ser.std.NumberSerializers.addAll;39;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.NumberSerializers$FloatSerializer;com.fasterxml.jackson.databind.ser.std.NumberSerializers.addAll;41;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.NumberSerializers$IntLikeSerializer;com.fasterxml.jackson.databind.ser.std.NumberSerializers.addAll;33;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.NumberSerializers$IntegerSerializer;com.fasterxml.jackson.databind.ser.std.NumberSerializers.addAll;28;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.NumberSerializers$LongSerializer;com.fasterxml.jackson.databind.ser.std.NumberSerializers.addAll;30;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.NumberSerializers$ShortSerializer;com.fasterxml.jackson.databind.ser.std.NumberSerializers.addAll;35;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.NumberSerializers;com.fasterxml.jackson.databind.ser.BasicSerializerFactory.<clinit>;80;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.ObjectArraySerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.ReferenceTypeSerializer$1;com.fasterxml.jackson.databind.ser.std.ReferenceTypeSerializer.createContextual;237;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.ReferenceTypeSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.SerializableSerializer;com.fasterxml.jackson.databind.ObjectMapper.<init>;677;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.StaticListSerializerBase;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.StdArraySerializers$BooleanArraySerializer;com.fasterxml.jackson.databind.ser.std.StdArraySerializers.<clinit>;29;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.StdArraySerializers$CharArraySerializer;com.fasterxml.jackson.databind.ser.std.StdArraySerializers.<clinit>;31;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.StdArraySerializers$DoubleArraySerializer;com.fasterxml.jackson.databind.ser.std.StdArraySerializers.<clinit>;36;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.StdArraySerializers$FloatArraySerializer;com.fasterxml.jackson.databind.ser.std.StdArraySerializers.<clinit>;35;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.StdArraySerializers$IntArraySerializer;com.fasterxml.jackson.databind.ser.std.StdArraySerializers.<clinit>;33;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.StdArraySerializers$LongArraySerializer;com.fasterxml.jackson.databind.ser.std.StdArraySerializers.<clinit>;34;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.StdArraySerializers$ShortArraySerializer;com.fasterxml.jackson.databind.ser.std.StdArraySerializers.<clinit>;32;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
ClassLoader.loadClass;com.fasterxml.jackson.databind.ser.std.StdArraySerializers$TypedPrimitiveArraySerializer;java.lang.ClassLoader.defineClass1;;org.dacapo.harness.DacapoClassLoader;org.dacapo.harness.DacapoClassLoader
